단지번호,단지명,시구,자치구,동,위도,경도,학교수,성취_평균_avg,성취_평균_max,특목고진학_합,특목고진학_avg,사립여부_비율,시구_학교수,시구_성취_평균_avg,시구_성취_평균_max,시구_특목고진학_avg,시구_특목고진학_max,시_학교수,시_성취_평균_avg,시_성취_평균_max,시_특목고진학_avg,시_특목고진학_max,학군_매칭,학군_성취율,학군_특목고,점수_성취율,점수_특목고,점수_학군
110010,미사강변리버뷰자이,강동구,,강일동,37.574372,127.177641,3.0,70.3,73.7,10.0,3.333333333333333,0.0,19.0,72.88333333333334,83.6,5.526315789473684,20.0,19,72.88333333333334,83.6,5.526315789473684,20.0,동,70.3,3.333333333333333,41.19999999999999,16.666666666666664,33.83999999999999
1963,주공2단지,안산시 단원구,,고잔동,37.329957,126.843401,1.0,68.3,68.3,1.0,1.0,0.0,15.0,68.95333333333333,76.0,0.5333333333333333,2.0,30,69.15666666666667,76.0,0.4666666666666667,2.0,동,68.3,1.0,33.19999999999999,5.0,24.73999999999999
14051,백현마을한라비발디2차,용인시 기흥구,,동백동,37.28005,127.16094,2.0,76.35,77.0,15.0,7.5,0.0,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,동,76.35,7.5,65.39999999999998,37.5,57.02999999999998
106154,동탄역시범리슈빌,화성시 동탄구,,여울동,37.202626,127.104662,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
3926,유현마을신동아,김포시,,풍무동,37.597569,126.723143,2.0,79.1,82.1,24.0,12.0,0.0,24.0,75.575,83.5,4.791666666666667,19.0,24,75.575,83.5,4.791666666666667,19.0,동,79.1,12.0,76.39999999999998,60.0,71.47999999999999
1913,한신,시흥시,,배곧동,37.355772,126.733481,,,,,,,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,시구,73.34230769230768,1.1153846153846154,53.36923076923073,5.5769230769230775,39.03153846153843
109931,동탄역반도유보라아이비파크5.0,화성시 동탄구,,반송동,37.195254,127.0906,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
105416,동탄역KCC스위첸,화성시 동탄구,,영천동,37.201968,127.118416,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
163398,시티프라디움2차,화성시 만세구,,남양읍,37.210647,126.822411,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
181938,화성남양시티프라디움3차,화성시 만세구,,남양읍,37.209295,126.820615,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
106201,미사강변도시베라체,강동구,,강일동,37.572533,127.178685,3.0,70.3,73.7,10.0,3.333333333333333,0.0,19.0,72.88333333333334,83.6,5.526315789473684,20.0,19,72.88333333333334,83.6,5.526315789473684,20.0,동,70.3,3.333333333333333,41.19999999999999,16.666666666666664,33.83999999999999
25553,한울마을신창비바패밀리2단지,수원시 권선구,,오목천동,37.237129,126.952855,1.0,78.6,78.6,0.0,0.0,1.0,14.0,71.78571428571429,78.6,1.7142857142857142,4.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,78.6,0.0,74.39999999999998,0.0,52.079999999999984
1968,안산현대2차,안산시 단원구,,고잔동,37.331508,126.850001,1.0,68.3,68.3,1.0,1.0,0.0,15.0,68.95333333333333,76.0,0.5333333333333333,2.0,30,69.15666666666667,76.0,0.4666666666666667,2.0,동,68.3,1.0,33.19999999999999,5.0,24.73999999999999
147941,용인경남아너스빌디센트1단지,용인시 처인구,,양지읍,37.229251,127.2838,,,,,,,16.0,71.63125,80.1,0.7857142857142857,3.0,50,74.958,81.8,6.041666666666667,18.0,시구,71.63125,0.7857142857142857,46.52499999999998,3.928571428571429,33.74607142857141
121615,동탄역중흥에스클래스,화성시 동탄구,,금곡동,37.186194,127.086674,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
1893,삼성,시흥시,,배곧동,37.354258,126.734252,,,,,,,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,시구,73.34230769230768,1.1153846153846154,53.36923076923073,5.5769230769230775,39.03153846153843
26216,능동역경남아너스빌,화성시 동탄구,,능동,37.209703,127.054966,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
110026,동탄역센트럴예미지,화성시 동탄구,,여울동,37.206722,127.105441,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
1883,미주,시흥시,,배곧동,37.359571,126.728925,,,,,,,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,시구,73.34230769230768,1.1153846153846154,53.36923076923073,5.5769230769230775,39.03153846153843
9166,현대,안산시 상록구,,건건동,37.29515,126.91675,,,,,,,15.0,69.36,75.3,0.4,2.0,30,69.15666666666667,76.0,0.4666666666666667,2.0,시구,69.36,0.4,37.44,2.0,26.808
8018,동부삼환,오산시,,가수동,37.133468,127.07076,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
8017,오산운암주공4단지,오산시,,궐동,37.1507,127.0754,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
19208,동탄시범다은마을우남퍼스트빌,오산시,,외삼미동,37.199854,127.066342,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
27476,강일리버파크4단지,강동구,,강일동,37.567108,127.176005,3.0,70.3,73.7,10.0,3.333333333333333,0.0,19.0,72.88333333333334,83.6,5.526315789473684,20.0,19,72.88333333333334,83.6,5.526315789473684,20.0,동,70.3,3.333333333333333,41.19999999999999,16.666666666666664,33.83999999999999
2791,숲속마을,안산시 상록구,,사동,37.30417,126.84114,2.0,65.45,73.7,2.0,1.0,0.0,15.0,69.36,75.3,0.4,2.0,30,69.15666666666667,76.0,0.4666666666666667,2.0,동,65.45,1.0,21.80000000000001,5.0,16.760000000000005
19672,동탄솔빛마을쌍용예가,오산시,,외삼미동,37.194973,127.07253,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
101726,용인모현스위첸,용인시 처인구,,모현읍,37.334657,127.254283,1.0,69.9,69.9,0.0,,0.0,16.0,71.63125,80.1,0.7857142857142857,3.0,50,74.958,81.8,6.041666666666667,18.0,동,69.9,0.7857142857142857,39.60000000000002,3.928571428571429,28.89857142857144
19201,동탄시범한빛마을KCC스위첸,화성시 동탄구,,능동,37.20957,127.068926,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
110293,양우내안애2차에듀타운,화성시 만세구,,남양읍,37.201457,126.823448,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
2763,"진말대우,우성",시흥시,,장곡동,37.380532,126.78662,2.0,74.1,77.3,4.0,2.0,0.0,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,동,74.1,2.0,56.39999999999997,10.0,42.479999999999976
1907,영남6차,시흥시,,정왕동,37.342127,126.739015,7.0,74.39999999999999,82.4,11.0,1.5714285714285714,0.0,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,동,74.39999999999999,1.5714285714285714,57.599999999999966,7.857142857142857,42.677142857142826
100446,동광,안성시,,계동,36.979795,127.266993,,,,,,,13.0,70.87692307692308,78.5,0.1538461538461538,1.0,13,70.87692307692308,78.5,0.1538461538461538,1.0,시구,70.87692307692308,0.1538461538461538,43.50769230769231,0.769230769230769,30.686153846153843
13080,불곡마을벽산블루밍,용인시 기흥구,,고매동,37.232444,127.117724,,,,,,,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,시구,75.97222222222223,5.722222222222222,63.888888888888914,28.61111111111111,53.30555555555557
14050,백현마을한라비발디1차,용인시 기흥구,,동백동,37.281109,127.161992,2.0,76.35,77.0,15.0,7.5,0.0,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,동,76.35,7.5,65.39999999999998,37.5,57.02999999999998
100729,송전마을세광엔리치타워,용인시 처인구,,이동읍,37.138843,127.201102,2.0,71.15,71.4,1.0,0.5,0.0,16.0,71.63125,80.1,0.7857142857142857,3.0,50,74.958,81.8,6.041666666666667,18.0,동,71.15,0.5,44.60000000000002,2.5,31.970000000000013
109947,동탄역에일린의뜰,화성시 동탄구,,금곡동,37.189247,127.086926,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
22290,동탄시범한빛마을한화꿈에그린,화성시 동탄구,,능동,37.207748,127.067619,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
118154,동탄2신도시호반베르디움33차,화성시 동탄구,,산척동,37.157447,127.11185,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
26548,봉담아이파크,화성시 효행구,,기안동,37.213244,126.970603,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
25045,동화마을휴먼시아5단지,화성시 효행구,,기안동,37.21345,126.96334,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
3654,쌍용,김포시,,감정동,37.624951,126.697778,1.0,74.5,74.5,0.0,0.0,0.0,24.0,75.575,83.5,4.791666666666667,19.0,24,75.575,83.5,4.791666666666667,19.0,동,74.5,0.0,57.99999999999999,0.0,40.6
2766,서해1차,시흥시,,배곧동,37.361601,126.72748,,,,,,,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,시구,73.34230769230768,1.1153846153846154,53.36923076923073,5.5769230769230775,39.03153846153843
10599,운암청구,오산시,,고현동,37.147513,127.077185,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
18502,백현모아미래도2단지,용인시 기흥구,,동백동,37.28211,127.163368,2.0,76.35,77.0,15.0,7.5,0.0,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,동,76.35,7.5,65.39999999999998,37.5,57.02999999999998
10454,효천마을신안인스빌2단지,용인시 처인구,,모현읍,37.336466,127.245474,1.0,69.9,69.9,0.0,,0.0,16.0,71.63125,80.1,0.7857142857142857,3.0,50,74.958,81.8,6.041666666666667,18.0,동,69.9,0.7857142857142857,39.60000000000002,3.928571428571429,28.89857142857144
1894,서해2차,시흥시,,배곧동,37.360431,126.7268,,,,,,,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,시구,73.34230769230768,1.1153846153846154,53.36923076923073,5.5769230769230775,39.03153846153843
1881,계룡1차,시흥시,,정왕동,37.34855,126.731278,7.0,74.39999999999999,82.4,11.0,1.5714285714285714,0.0,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,동,74.39999999999999,1.5714285714285714,57.599999999999966,7.857142857142857,42.677142857142826
19358,동탄시범한빛마을금호어울림,오산시,,외삼미동,37.205841,127.066832,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
106155,동탄역시범대원칸타빌,화성시 동탄구,,목동,37.199308,127.105684,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
107542,동탄역시범예미지,화성시 동탄구,,여울동,37.202514,127.108141,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
102711,화성조암한라비발디,화성시 만세구,,우정읍,37.089098,126.824081,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
102779,범박파밀리에포레스트,구로구,,항동,37.467145,126.815612,1.0,72.2,72.2,2.0,2.0,0.0,14.0,69.58571428571429,77.0,2.357142857142857,7.0,14,69.58571428571429,77.0,2.357142857142857,7.0,동,72.2,2.0,48.80000000000001,10.0,37.16
1964,주공3단지,안산시 단원구,,고잔동,37.33044,126.84633,1.0,68.3,68.3,1.0,1.0,0.0,15.0,68.95333333333333,76.0,0.5333333333333333,2.0,30,69.15666666666667,76.0,0.4666666666666667,2.0,동,68.3,1.0,33.19999999999999,5.0,24.73999999999999
2793,본오2차,안산시 상록구,,본오동,37.28114,126.85323,1.0,65.1,65.1,0.0,0.0,0.0,15.0,69.36,75.3,0.4,2.0,30,69.15666666666667,76.0,0.4666666666666667,2.0,동,65.1,0.0,20.399999999999977,0.0,14.279999999999983
1673,동문미도,양천구,,신월동,37.525352,126.826419,2.0,62.55,63.7,3.0,1.5,0.0,18.0,71.30000000000001,80.9,9.22222222222222,29.0,18,71.30000000000001,80.9,9.22222222222222,29.0,동,62.55,1.5,10.199999999999989,7.5,9.389999999999992
4010,연성대우3차,시흥시,,장곡동,37.378548,126.786493,2.0,74.1,77.3,4.0,2.0,0.0,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,동,74.1,2.0,56.39999999999997,10.0,42.479999999999976
19074,늘푸른오스카빌,오산시,,가수동,37.14651,127.04755,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
8016,오산운암주공2단지,오산시,,부산동,37.155027,127.075945,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
105415,동탄역모아미래도,화성시 동탄구,,여울동,37.202805,127.115299,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
1780,신미주,수원시 권선구,,구운동,37.2697,126.95297,1.0,65.9,65.9,0.0,0.0,0.0,14.0,71.78571428571429,78.6,1.7142857142857142,4.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,65.9,0.0,23.600000000000023,0.0,16.520000000000014
2682,인정프린스,수원시 권선구,,당수동,37.291975,126.938358,,,,,,,14.0,71.78571428571429,78.6,1.7142857142857142,4.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,시구,71.78571428571429,1.7142857142857142,47.14285714285717,8.571428571428571,35.571428571428584
8074,청솔,시흥시,,정왕동,37.34722,126.72998,7.0,74.39999999999999,82.4,11.0,1.5714285714285714,0.0,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,동,74.39999999999999,1.5714285714285714,57.599999999999966,7.857142857142857,42.677142857142826
25959,동탄숲속마을광명메이루즈,화성시 동탄구,,능동,37.208924,127.057961,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
107719,남양뉴타운양우내안애,화성시 만세구,,남양읍,37.202578,126.822038,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
12047,신일해피트리,화성시 효행구,,기안동,37.223628,126.978361,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
2502,주공3단지,시흥시,,배곧동,37.354123,126.730112,,,,,,,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,시구,73.34230769230768,1.1153846153846154,53.36923076923073,5.5769230769230775,39.03153846153843
127686,동탄센트럴포레스트,오산시,,외삼미동,37.196881,127.067417,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
8964,시화평안마을건영5차,시흥시,,정왕동,37.342035,126.742278,7.0,74.39999999999999,82.4,11.0,1.5714285714285714,0.0,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,동,74.39999999999999,1.5714285714285714,57.599999999999966,7.857142857142857,42.677142857142826
19595,안성신소현코아루,안성시,,구포동,37.016615,127.256694,,,,,,,13.0,70.87692307692308,78.5,0.1538461538461538,1.0,13,70.87692307692308,78.5,0.1538461538461538,1.0,시구,70.87692307692308,0.1538461538461538,43.50769230769231,0.769230769230769,30.686153846153843
108407,동탄역경남아너스빌,화성시 동탄구,,여울동,37.204872,127.110769,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
101455,봉담휴먼빌,화성시 효행구,,기안동,37.214546,126.971194,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
4008,매꼴마을삼성,시흥시,,장곡동,37.378245,126.778967,2.0,74.1,77.3,4.0,2.0,0.0,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,동,74.1,2.0,56.39999999999997,10.0,42.479999999999976
3868,전원월드3단지,김포시,,운양동,37.6452,126.6881,1.0,83.5,83.5,14.0,14.0,0.0,24.0,75.575,83.5,4.791666666666667,19.0,24,75.575,83.5,4.791666666666667,19.0,동,83.5,14.0,94.0,70.0,86.8
2722,삼익2차,수원시 권선구,,구운동,37.268771,126.957457,1.0,65.9,65.9,0.0,0.0,0.0,14.0,71.78571428571429,78.6,1.7142857142857142,4.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,65.9,0.0,23.600000000000023,0.0,16.520000000000014
11053,제일하이빌,오산시,,가수동,37.161043,127.054885,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
26096,오산고현아이파크,오산시,,갈곶동,37.134438,127.080776,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
17454,오산원동푸르지오,오산시,,갈곶동,37.137425,127.082485,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
14372,솔뫼마을한승미메이드,화성시 병점구,,송산동,37.20791,127.014139,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
25044,동화마을휴먼시아6단지,화성시 효행구,,봉담읍,37.214304,126.95993,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
100462,신원아침도시,안성시,,구포동,37.008975,127.259769,,,,,,,13.0,70.87692307692308,78.5,0.1538461538461538,1.0,13,70.87692307692308,78.5,0.1538461538461538,1.0,시구,70.87692307692308,0.1538461538461538,43.50769230769231,0.769230769230769,30.686153846153843
19675,동탄나루마을한화꿈에그린우림필유,화성시 동탄구,,능동,37.19498,127.076889,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
18690,다온마을쌍용스윗닷홈,화성시 효행구,,기안동,37.210588,126.969817,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
22208,오정휴먼시아3단지,강서구,,오쇠동,37.53277,126.78768,,,,,,,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,시구,72.8,3.409090909090909,51.19999999999999,17.045454545454547,40.95363636363636
3927,신안,김포시,,사우동,37.60568,126.72048,1.0,75.9,75.9,5.0,5.0,0.0,24.0,75.575,83.5,4.791666666666667,19.0,24,75.575,83.5,4.791666666666667,19.0,동,75.9,5.0,63.60000000000002,25.0,52.02000000000001
1776,삼익1차,수원시 권선구,,구운동,37.269728,126.956665,1.0,65.9,65.9,0.0,0.0,0.0,14.0,71.78571428571429,78.6,1.7142857142857142,4.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,65.9,0.0,23.600000000000023,0.0,16.520000000000014
10453,효천마을신안인스빌1단지,용인시 처인구,,모현읍,37.337076,127.243617,1.0,69.9,69.9,0.0,,0.0,16.0,71.63125,80.1,0.7857142857142857,3.0,50,74.958,81.8,6.041666666666667,18.0,동,69.9,0.7857142857142857,39.60000000000002,3.928571428571429,28.89857142857144
100447,안성중리동광2차,안성시,,계동,36.981985,127.266983,,,,,,,13.0,70.87692307692308,78.5,0.1538461538461538,1.0,13,70.87692307692308,78.5,0.1538461538461538,1.0,시구,70.87692307692308,0.1538461538461538,43.50769230769231,0.769230769230769,30.686153846153843
27071,오산KCC스위첸,오산시,,가수동,37.131926,127.067189,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
19203,동탄시범다은마을삼성래미안,오산시,,외삼미동,37.201114,127.068422,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
22211,광도와이드빌,화성시 효행구,,기안동,37.227431,126.975289,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
22209,오정휴먼시아1단지,강서구,,오쇠동,37.53123,126.78314,,,,,,,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,시구,72.8,3.409090909090909,51.19999999999999,17.045454545454547,40.95363636363636
8171,양도대림e편한세상,김포시,,사우동,37.604648,126.720372,1.0,75.9,75.9,5.0,5.0,0.0,24.0,75.575,83.5,4.791666666666667,19.0,24,75.575,83.5,4.791666666666667,19.0,동,75.9,5.0,63.60000000000002,25.0,52.02000000000001
8014,운암현대,오산시,,궐동,37.152953,127.0757,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
23758,아름마을신한미지엔,오산시,,양산동,37.200851,127.007246,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
8814,신미주,화성시 동탄구,,능동,37.212117,127.051488,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
16291,우림그린빌리지,화성시 만세구,,남양읍,37.20382,126.803919,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
26738,동남훼미리,화성시 효행구,,정남면,37.16148,126.98467,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
22215,오정휴먼시아2단지,강서구,,오쇠동,37.53121,126.78675,,,,,,,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,시구,72.8,3.409090909090909,51.19999999999999,17.045454545454547,40.95363636363636
2760,매꼴마을동양덱스빌,시흥시,,장곡동,37.38051,126.779247,2.0,74.1,77.3,4.0,2.0,0.0,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,동,74.1,2.0,56.39999999999997,10.0,42.479999999999976
19200,동탄시범다은마을포스코더샵,오산시,,외삼미동,37.199535,127.069376,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
15381,수정마을동남메리트,화성시 효행구,,봉담읍,37.223273,126.950094,,,,,,,,,,,,49,76.79795918367347,85.6,3.6222222222222222,20.0,시,76.79795918367347,3.6222222222222222,67.19183673469388,18.11111111111111,52.467619047619046
1904,영남1차,시흥시,,배곧동,37.358366,126.7275,,,,,,,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,시구,73.34230769230768,1.1153846153846154,53.36923076923073,5.5769230769230775,39.03153846153843
8019,"원동두산,동아",오산시,,가수동,37.134332,127.070569,,,,,,,10.0,74.49,79.0,0.8888888888888888,4.0,10,74.49,79.0,0.8888888888888888,4.0,시구,74.49,0.8888888888888888,57.95999999999998,4.444444444444444,41.90533333333332
2501,주공2단지,시흥시,,배곧동,37.35361,126.7282,,,,,,,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,시구,73.34230769230768,1.1153846153846154,53.36923076923073,5.5769230769230775,39.03153846153843
